Gene	Stem_like	CMP_like	S100_GMP_like	GMP_like	Cycling_GMP_like	MDP_like	Bcell	Tcell	Ery_HBB
MAPKAPK2	5.97681498267975	6.50001133578143	7.18274394304914	6.97215007231698	6.56480774866584	7.01035154348139	0	0	0
MAPKAPK3	7.7938720815731	7.53459905295504	7.25903031478312	6.93440438217324	7.20912402733937	7.28152977951619	0	0	0
MAPKAPK5	5.39338027735302	5.79030617913264	0	0	5.28417028984939	0	0	0	0
MAPKBP1	5.40714999911639	0	0	0	0	0	0	0	0
MAPRE2	6.03105108043128	5.63347360834997	0	0	0	0	7.03332959088339	7.32674828083575	5.93000075353155
MARCKS	0	0	0	0	0	0	8.02979434618647	0	0
MARCKSL1	6.84997000725256	7.12569732742897	6.53477982183564	0	6.6172274491184	6.51361475715493	8.18074673201741	6.67580337408195	5.66954540453448
MARF1	4.97647368037672	5.46286666051319	0	0	0	0	7.07738304246216	0	6.78416234090661
MARK2	0	5.46354192924736	0	0	0	6.67544333032733	0	0	0
MARVELD1	0	0	0	0	5.57070726304486	0	0	0	0
MAT2B	6.56016313481536	6.13878604756246	0	0	5.84978211726536	6.31752863498976	6.90755731439103	7.2598806808328	5.91741658250964
MATK	6.29390046093438	6.58511864911612	0	0	6.27855904158946	5.99218844562555	0	7.57600985526453	0
MAU2	5.28864908588058	0	0	0	0	0	0	0	0
MAVS	6.28431232506608	6.22020179945173	6.54279642108923	0	5.81089012940811	6.4977452766716	0	0	7.29792461393267
MBD1	5.4916820745098	0	0	0	0	5.7199476648492	0	0	5.71716028729458
MBD2	5.14839039106494	0	0	0	6.04441453237796	6.47186496152459	6.57821971740234	0	0
MBD3	5.29463896788922	5.74437845635165	0	0	6.30307308032963	0	0	0	0
MBD5	5.73737599707022	5.55963869701378	0	0	0	0	0	0	0
MBD6	5.3577294382614	0	0	0	0	0	0	0	0
MBIP	5.44505952640549	5.42081401755023	0	0	0	0	0	0	0
MBNL2	5.60205028459588	0	0	0	0	0	0	0	0
MBNL3	0	0	0	0	0	0	0	0	5.51083298056917
MBOAT2	0	0	0	0	0	0	0	0	7.62784436577649
MCM10	0	0	0	0	0	0	0	0	6.64857765849588
MCM2	0	0	0	0	6.49391730807747	0	0	0	6.107022179426
MCM3	6.09380392091273	5.38721123718937	0	0	7.43603834250609	0	0	0	7.22933291728905
MCM4	0	0	0	0	7.29436120311364	0	0	0	6.75632606193696
MCM5	5.63673629341448	0	0	0	7.15847720451443	0	0	0	6.77650374121827
MCM6	0	0	0	0	6.84694898205115	0	0	0	6.80257317981076
MCM7	5.79621223984735	6.06538156156698	0	0	8.24479860174439	0	0	0	8.12352820909718
MCMBP	5.53682682284968	0	0	0	6.15826928118081	6.33606376025848	0	0	0
MCPH1	0	5.45331415536928	0	0	0	0	0	0	0
MCRIP2	6.27215894200984	6.72307448223464	6.42442776186625	0	6.6046737420899	0	0	0	6.38343017819876
MCTP2	5.6793224097199	6.13063368089731	0	0	0	0	0	0	0
MCUB	6.48696003149441	5.58732096620864	0	0	5.96503523692487	6.44825537739691	7.72101192215737	7.70174875623302	5.0554506336881
MDFIC	5.22214795038549	0	0	0	0	6.13265770945638	0	0	0
MDM1	5.33797794086877	0	0	0	5.55968811971421	0	0	0	0
MDN1	5.46755372639229	5.87246190251881	0	0	0	0	0	0	6.22774399747868
MDP1	5.97347578138243	5.83280671267633	0	0	5.4917176382921	0	0	0	0
ME1	6.49474281100598	0	0	0	0	0	0	0	0
MEA1	6.49496982406568	6.38748812477145	6.54031228020273	0	6.99178640694405	6.38779518658388	0	0	6.3224359112091
MECP2	5.77209943535222	5.6634458035846	0	0	0	6.11523564295707	6.54696196178604	6.960456243003	6.35269037469311
MED11	5.25179944827751	0	0	0	0	0	0	0	0
MED12	5.45665743997537	0	0	0	0	0	0	0	0
MED14	5.47231475913795	0	0	0	0	0	0	0	0
MED15	6.23389329282611	5.80876893777593	0	0	5.78384514305094	5.96402651964676	0	7.2018749633067	0
MED17	6.26270017474119	5.9474072911557	0	0	5.67043335139088	0	0	0	0
MED19	6.08357293839235	5.83260050333724	0	0	5.2992673587108	0	0	0	0
MED23	5.26734055807566	5.43235672373399	0	0	0	0	0	0	0
MED24	0	0	0	0	0	0	0	0	7.20055098782505
MED29	0	0	0	0	0	0	0	0	6.56087324066601
MED31	5.47190164573876	0	0	0	5.70813272770669	0	0	0	6.31404263576182
MED7	5.02881787634293	0	0	0	0	0	0	0	0
MEF2A	6.72536190423617	6.28883780765669	0	0	5.95003347471949	7.24904533723812	7.66377512880516	0	6.90221556486709
MEF2C	6.87851055479625	0	0	0	0	8.25735967972302	8.85965046688725	0	0
MEF2D	5.87932686742683	5.69155230354814	0	0	0	6.03054797495742	0	0	0
MEGF6	6.4517713764153	6.25309429990968	6.26491658427079	0	5.94868079723386	6.32898595786136	0	0	0
MEGF9	0	0	0	0	0	6.5437460496825	0	0	0
MEMO1	5.98950543244426	5.63379213632458	0	0	0	0	0	0	0
MEPCE	5.21068686974513	0	0	0	0	0	0	0	0
MEST	7.1749787120141	6.82780218497551	0	0	6.34920743537446	0	0	0	0
METRN	5.7425901187808	6.18706218303846	0	0	6.73715053232806	0	0	0	0
METRNL	6.36136660973306	5.83696390612616	0	0	5.53109787983051	7.10654033129727	0	7.12029888419515	0
METTL17	5.55992928557814	0	0	0	5.40190324549976	0	6.88581910476787	0	0
METTL2A	0	0	0	0	0	0	0	0	6.02406370321846
METTL2B	0	0	0	0	0	0	0	0	5.98348298376626
METTL3	5.77349035909329	5.31651296626928	0	0	0	0	0	0	0
METTL7A	6.29136716079234	5.91338055693537	0	0	5.6098490951142	6.69430883548625	6.73633858263944	0	6.7890229912544
MEX3B	5.36440584103046	0	0	0	0	0	0	0	0
MEX3C	5.88913707742847	6.05119862401493	0	0	5.65508000624831	0	0	0	0
MFGE8	0	0	0	0	5.93497267199907	0	0	0	0
MFHAS1	0	0	0	0	0	0	0	0	7.62021522117903
MFN2	0	0	0	0	0	0	0	0	7.11889660447201
MFNG	5.79912586856713	5.60518993295756	0	0	0	0	0	6.90031006584425	6.12551433651233
MFSD12	5.4520005435603	0	0	0	0	0	0	0	0
MFSD14A	6.0349581718968	5.62542848420735	0	0	5.49480012103134	5.74610786125613	0	6.62881793841264	6.52802187150107
MFSD14B	0	0	0	0	5.48543530969961	0	0	0	0
MFSD2B	0	0	0	0	0	0	0	0	7.09215561847028
MGAT2	6.07509636393758	5.67678972493489	0	0	6.02243488181225	0	0	0	0
MGAT4A	5.4905405307555	5.63077886185891	6.49101314819009	0	5.6123810806809	5.95838903505387	0	8.12754306312113	0
MGAT5	0	0	0	0	0	0	7.05788794072412	0	0
MGLL	0	5.95003774653198	0	0	5.57473537507255	0	0	0	0
MGME1	0	0	0	0	5.46808533105367	6.05467958950499	0	0	0
MGRN1	6.46096969451491	6.01050940724303	6.22583457269061	0	0	6.33066512603847	0	0	0
MIA2	6.14970985627965	6.12605033074751	6.24794904799729	0	5.91019688572448	6.23670344875458	0	0	0
MIA3	6.29871498615404	6.27738603693021	0	0	5.95867392889342	0	7.14447898899827	6.49347724801506	0
MIB2	5.24697640082705	5.53546620638708	0	0	0	0	0	6.61149516501011	0
MICAL1	0	0	0	0	0	6.55353001124923	0	0	0
MICAL2	0	0	0	0	0	0	0	0	7.04345168747361
MICAL3	0	0	0	0	0	0	0	0	6.56530204293238
MICALL2	5.40072760108523	5.9790198154984	6.76620687882114	0	5.88607352372781	0	0	0	5.7082534564471
MICU2	6.27566741536329	6.13977980360669	6.19065718815764	0	6.12639165458811	0	0	0	6.01304958432657
MIDN	6.45981164763703	6.66621535212261	7.24194497932812	0	6.19820239682329	7.82613421509824	7.74986750796704	7.56102051484025	0
MIF4GD	6.6958474614302	6.63520072124322	6.7420624072053	0	6.68806092688745	6.70309043197449	0	0	5.17806192010492
MILR1	6.17659561917197	0	0	0	0	6.15152007692742	0	0	0
MINDY2	5.52300977742119	0	0	0	0	6.08061535826942	0	0	0
MINDY3	0	0	0	0	0	0	0	0	5.27188430370914
MINPP1	0	0	0	0	0	0	0	0	7.59550219398317
MIS18A	0	0	0	0	6.25510658906266	0	0	0	5.24494738667354
MITD1	6.06825331952303	5.87636428329861	0	0	5.79387664119004	0	6.82614279122063	0	6.5698681315648
MKI67	0	0	0	0	7.6372854539233	0	0	0	9.00268548690844
MKNK1	6.88833187907102	6.72217608495586	6.85654952471523	0	6.59285550977349	6.62650708263415	0	0	6.54238605623299
MKRN2	5.41952532325499	5.48403114011283	0	0	0	0	0	0	0
MLC1	6.22089407527839	6.72297955192314	6.42477979763986	7.03823582651651	6.84125270698564	0	0	0	0
MLH1	5.15251087372824	0	0	0	5.37411543823261	0	0	0	0
MLKL	5.61713839303138	5.38661902266251	0	0	0	6.05855604662315	0	0	0
MLLT10	6.35581702110279	6.33768652799342	6.6149132705309	6.65719733173025	6.41226361430674	5.91210887637367	0	0	5.21890112121283
MLLT11	6.40243255021915	0	0	0	0	0	0	0	0
MLLT3	0	0	0	0	0	0	0	0	6.2773696629849
MLLT6	0	0	0	0	0	0	0	7.63601826003443	0
MLXIP	6.39378471827079	6.91112846282322	6.72877225128232	6.78389672829554	6.28916203271059	6.3722869422809	0	0	5.54206322845044
MMAB	5.53522592841169	0	0	0	5.83965067679415	0	0	0	6.45157244089501
MMGT1	5.7994667721583	6.09745539770275	6.40629856060673	0	5.88572333490423	6.79651443197238	0	0	0
MMP14	5.79401541213048	0	0	0	0	0	0	0	0
MMP19	5.73107377708563	0	0	0	0	0	0	0	0
MMP2	7.47105825252005	7.15996744488482	6.28528194767185	0	5.89869279109736	5.7085934927816	0	0	0
MMS19	5.49725146658545	0	0	0	0	0	0	0	0
MMS22L	0	0	0	0	5.84229560625896	0	0	0	0
MNAT1	5.48686394220844	5.8328494227172	0	0	5.98982944943122	0	0	0	0
MND1	0	0	0	0	5.99455080902175	0	0	0	0
MOAP1	5.93168704753935	0	0	0	0	0	0	0	0
MOB1B	5.43099323944211	0	0	0	0	0	0	0	8.74333899126428
MOB2	6.13544242227626	5.75265216410209	0	0	5.34440506944372	0	0	6.81753136828037	6.08715680006712
MOB3A	5.50127332377294	0	0	0	0	6.62121243261202	0	0	0
MOCS2	5.17748642339913	0	0	0	0	0	0	0	0
MON1B	5.55870079296581	0	0	0	0	0	0	0	0
MON2	5.96464491111919	5.94917977140031	0	0	5.55794703857835	6.31021193055032	7.01544834706736	0	7.53311168223167
MOSPD1	0	0	0	0	0	0	0	0	6.91887903132876
MPHOSPH6	5.45114110808878	0	0	0	5.99834614112258	0	0	0	5.35974234546043
MPP1	6.62751298385955	6.69011639626031	6.81036009903091	0	6.34288210577789	6.71024764369275	0	0	8.62321925565056
MPPE1	6.14270135053576	0	0	0	0	5.80093967859426	0	0	0
MPZL1	5.5814528260291	5.82886784184336	0	0	5.67239153119168	0	0	0	0
MRC2	6.05070169584682	5.94972938070985	0	0	5.64202630092621	0	0	0	0
MRPL10	5.97321341436686	5.7920083466506	0	0	0	0	0	0	0
MRPL23	6.59181228771361	6.53927304902329	6.81340608314037	6.91153715232151	6.96210887815299	6.37480401038657	0	0	6.05583136027247
MRPL30	5.30199217720318	0	0	0	0	0	0	0	0
MRPS17	6.27159864985305	6.19042526241143	0	0	6.18621481893884	0	0	0	7.55169784004698
MRPS27	5.66742125852855	6.03322107580301	0	0	5.58737701923471	0	0	0	0
MRPS30	6.13595746269113	6.38823422427908	6.11368895171376	0	6.31497203278528	0	0	0	0
MRPS35	6.8292694570585	6.77962016162026	6.23203812581736	0	6.51493259125214	0	0	0	5.68520263315351
MRPS9	5.59174390475196	5.22868347353467	0	0	0	0	0	0	7.16433259082284
MRTFA	6.06122126315941	5.77321486679006	0	0	0	6.42816363039393	0	0	0
MS4A1	0	0	0	0	0	0	9.90546812566162	0	0
MS4A3	0	8.07498224583034	8.92124939971272	9.57714473110119	8.63631554260163	6.54326753358586	0	6.88978821224597	6.57871933870537
MS4A6A	0	0	0	0	0	7.53812454791546	0	0	0
MS4A7	5.2567857484139	0	6.5336972509817	0	5.80748842262463	6.99730533334334	0	0	0
MSH2	5.26981644499139	0	0	0	6.14579034750196	0	0	0	0
MSH6	5.38815685017196	5.43270802304851	0	0	6.78148140733996	0	0	0	6.10979158736681
MSL1	5.74218631526935	6.04055091745931	6.69551186299099	0	6.34270923898813	6.67870784058449	0	0	0
MSL2	5.7920643728249	6.54014131243427	6.46121209777686	7.09141270405668	6.16175349787564	0	0	6.83991106366038	0
MSL3	5.67191314298093	5.53442919892202	0	0	0	6.40067312654763	0	6.62982662779008	4.93999862807478
MSMO1	5.61315024191563	0	0	0	0	0	0	0	0
MSRA	6.33985120666769	6.07781230407631	6.30111246193124	0	6.17984333386566	5.96431913206325	0	0	0
MSRB1	6.76718415806828	6.91243382491044	7.59500196460563	6.59005227069045	6.84339191639284	7.36537175923594	0	0	0
MSRB3	6.92857684664163	7.37321644749034	7.83285340471948	7.82460588563744	7.37456723991291	6.98115943349218	0	0	5.20286216259986
MT1F	0	0	0	0	6.11828406125943	0	0	0	0
MT1X	5.67669011702662	6.5777586987041	6.91290360191733	7.55488398502097	7.04595467870537	0	0	6.86093089221646	6.5958044800237
MTERF4	5.79649834565808	5.64411007931164	0	0	5.62405289598438	0	7.0711712478316	0	5.72183849662928
MTFP1	0	0	0	0	0	0	0	6.96806713377453	5.56390984122616
MTFR1L	6.03499282411238	5.92424919356929	0	0	0	5.83306649199818	0	0	0
MTHFD1	5.21649599187324	0	0	0	6.11017073394943	0	0	0	5.8165382758822
MTHFD2	7.39120956772864	7.28823678598676	6.88747905390495	7.4943196476651	7.54880955294551	6.99485900088044	0	0	6.84640341330135
MTHFD2L	6.09084431440906	6.26488284675294	6.09118749566204	0	6.17098479389641	6.15787532959709	0	0	0
MTIF2	5.16199651445335	0	0	0	0	0	0	0	0
MTLN	5.99095785947701	6.42146330061068	6.40335807176987	6.74564058891324	6.67491471575782	0	0	0	6.92294700867508
MTMR14	6.49301924401125	5.94645963098917	0	0	5.47768946420399	6.69636676872233	0	0	0
MTMR2	5.44037624720706	0	0	0	0	0	0	0	0
MTMR3	0	0	0	0	0	0	0	0	6.65713421818969
MTMR6	0	5.70653182629198	0	0	5.78582337324739	5.91948283538964	0	0	0
MTRF1L	5.50122056659056	0	0	0	0	0	0	0	0
MTSS1	0	0	0	0	0	0	7.06961633562468	0	0
MTURN	6.05299660489553	0	0	0	0	0	0	0	5.67909164188442
MUS81	5.30714025501188	0	0	0	0	0	0	0	0
MVD	5.39256314385476	0	0	0	0	0	0	0	0
MVP	5.17170240789641	0	0	0	0	6.48223479840542	0	0	0
MXD1	7.29271888188812	7.66083567916831	7.94512733725288	8.14366453753759	7.27904702846533	8.02695154646903	0	0	6.27523130128697
MXD3	0	0	0	0	6.0507128400221	0	0	0	0
MXI1	0	0	0	0	0	0	0	0	7.04352870126578
MXRA7	6.01870293036034	6.07350323224137	6.33365365071544	0	5.94051527293788	6.40369824475041	0	0	5.76623288679634
MYBL2	0	0	0	0	6.63428906796445	0	0	0	4.94465804808025
MYC	6.37690544060702	7.05227929143696	0	0	6.84085046036424	0	8.06436907538309	0	6.45500841587915
MYD88	5.99532974552814	0	0	0	0	6.83596314382488	0	0	0
MYLIP	5.88328586464416	6.5232582167461	6.28379696678794	0	6.01655337611373	6.62695836250553	6.9960056159683	7.51641423254469	0
MYNN	5.46902825248585	0	0	0	0	0	0	0	0
MYO19	0	0	0	0	5.40154327846914	0	0	0	0
MYO1F	6.80030328322267	6.91567193506859	7.81338425014573	7.18412953579098	6.55770213405816	8.19929967245712	0	8.03358027586073	0
MYO1G	7.25715347764015	6.66694573355129	7.28587225994138	0	6.29884213981944	7.64680956349903	6.681414236584	7.77467779609721	0
MYO5A	0	0	0	0	0	6.37797990859225	0	0	0
MZB1	6.83034092947674	7.03200281667883	0	7.77463988166193	7.12839987759367	0	9.84356201978832	0	6.29838921350543
MZT1	6.39549638324023	6.00283854453215	0	0	6.94235622094169	0	7.27288932651909	0	7.85322204253017
N4BP1	5.64360276641586	0	0	0	0	0	0	0	0
NAA16	5.49340971522088	0	0	0	5.54391860695067	0	0	0	0
NAA25	0	5.63363730730267	0	0	0	0	0	0	5.22720888894234
NAA35	5.86450442416662	5.47081354591996	0	0	0	0	0	0	0
NAA80	5.04043804725662	5.66826894060912	0	0	0	0	0	0	0
NAAA	6.40704991879042	0	0	0	5.33581421858436	6.99912391140109	0	0	0
NAALADL1	5.56877472907426	6.66630855113719	6.26233205031213	6.86976113986617	6.1887199241558	0	0	0	0
NABP1	7.23856925844778	6.99448383994804	7.33901460163953	6.99908760928066	6.26563813232569	7.87190415693255	0	0	0
NADK	0	0	0	0	0	7.22646813285424	0	0	6.36635560144178
NADSYN1	6.22575177422315	6.17871200224406	6.31420993878679	0	5.55635380213384	6.24895210542504	0	0	6.02025607810161
NAGK	6.35884476157033	5.97161900998943	0	0	6.09925623940745	7.08236477996395	6.55783024877917	0	0
NAGPA	5.27661008326907	0	0	0	0	0	0	0	0
NAIP	5.75544127176252	5.53966508773178	6.36799205520811	0	5.48209466413311	7.50200081911029	0	0	0
NAMPT	5.96252984460729	6.41659811300715	7.18320535221764	7.13893412752066	6.1604763083708	7.94227250371065	0	0	6.75312409268721
NARS2	5.07254075570998	5.52992369642495	0	0	0	0	0	0	0
NAT9	5.24927533079379	5.42623100130802	0	0	0	0	0	0	0
NATD1	0	0	0	0	0	0	0	0	6.34924919040762
NBEAL1	5.64815419919486	5.96102132341996	0	0	5.72947063676781	6.22420473308185	0	0	0
NBEAL2	6.10290600865687	6.2101980967734	7.38135200268963	6.880704941016	6.2347873440879	7.69411403345949	0	0	0
NBN	6.45515179909099	6.25207454978129	6.14319558207122	0	6.34853113001322	6.04903237532563	0	0	0
NBPF14	6.13690547172686	0	0	0	0	6.59507542008893	0	0	0
NBPF19	6.0145738850375	5.59327085632285	0	0	0	6.6698593174875	0	0	0
NBR1	5.17639786496388	0	0	0	0	6.08441019332361	0	0	0
NCAPD2	0	0	0	0	6.06371238699827	0	0	0	0
NCAPD3	0	0	0	0	6.16515128952697	0	0	0	6.43079770420611
NCAPG	0	0	0	0	6.26173701481453	0	0	0	5.49013121861081
NCAPG2	0	0	0	0	5.87769022576839	0	0	0	0
NCAPH	0	0	0	0	0	0	0	0	5.71975710652771
NCAPH2	0	0	0	0	6.10544775468768	0	0	0	0
NCBP3	6.12941261129622	6.57901544899142	6.72982744972875	7.13027785196208	6.44164350772138	6.40819436030776	0	0	0
NCEH1	0	0	0	0	0	0	0	0	7.26929496656591
NCF1	0	0	7.71217081520198	0	0	8.57506313351931	9.09060321131971	0	0
NCF2	5.37069008634367	0	6.73048210650865	0	0	8.40333083377153	0	0	0
NCK2	5.25438754465097	5.41796102684712	0	0	5.39729953382873	0	7.56282790574397	7.01556447290387	0
NCLN	6.36750312125145	6.70036636028392	6.9279190935077	6.90677649005051	6.70409904284069	6.47323140436305	0	0	5.23542671744048
NCOA1	5.55172940402877	5.64133720577689	0	0	0	6.23331302147549	0	0	0
NCOA3	6.49987916901956	5.47122307069645	0	0	0	7.28781375903832	8.11576664253377	0	0
NCOR2	5.45515091328188	0	0	0	0	5.77995485333546	0	0	0
NCS1	0	0	0	0	0	0	0	0	5.27151610416702
NCSTN	6.59473216131718	6.45027331325229	6.22069574653655	0	5.86620274186037	6.61480427770951	0	0	0
NDC80	0	0	0	0	5.95835854983148	0	0	0	6.84356287534754
NDE1	6.11344045553531	5.88045833375187	0	0	5.6153140410128	5.82364783927381	0	6.68945214800075	0
NDFIP1	5.51684537969034	0	0	0	0	6.35273975437358	6.87193197009443	8.23942731027782	7.49967627162996
NDFIP2	6.27945500241742	6.11814916196529	0	0	0	0	0	0	5.39451905270219
NDRG1	5.99003277618834	6.61818039780332	7.26189293547709	6.98436445206148	6.17876041393318	7.10234280192916	0	0	6.12399135511626
NDRG3	5.64818807148382	0	0	0	0	0	0	0	0
NDST2	5.75527767172609	5.93761255451096	0	0	5.36526470038118	0	0	0	0
NDST3	5.35095513464797	0	0	0	0	0	0	0	0
NECAP1	5.88083489313022	5.66563395259325	0	0	5.49112003364201	6.46771726801347	0	6.95156221502281	5.69866506862005
NECTIN2	0	5.5748195718328	0	0	5.65351555819802	0	0	0	0
NEGR1	5.71824128845851	0	0	0	0	0	0	0	0
NEK6	5.56203801943725	0	0	0	0	0	0	0	0
NEK7	5.79749561634042	0	0	0	0	0	0	0	6.85934919340135
NEK9	5.81139665434789	0	0	0	0	0	0	0	0
NELFA	5.41209152918028	0	0	0	0	0	0	0	0
NELFE	6.64332325866044	6.69973784906423	6.59629500325994	0	6.97188009536314	5.86804820932403	0	0	6.44837666563695
NET1	5.98955680441796	5.8483121439146	0	0	5.96509816197254	0	0	0	0
NETO2	0	0	0	0	5.54023266641163	0	0	0	0
NEU1	6.16529215252812	6.21883149979095	6.1807618254476	0	5.47528168597273	6.67994513279868	6.60837111535464	7.1643892434904	0
NF1	5.36068930901259	5.67192730716485	0	0	5.61812574990493	0	0	0	0
NFAM1	0	0	0	0	0	6.45396150947558	0	0	0
NFAT5	6.13686805022715	6.0954075185157	0	0	5.60801576132207	6.00837004777255	0	6.91474718221499	6.69860610740519
NFATC1	0	0	0	0	0	0	6.27853528547489	0	0
NFATC2	0	0	0	0	0	0	0	7.30838562457992	0
NFATC3	5.09372788629797	5.43842529494594	0	0	5.5278514584582	0	0	7.14719336997909	0
NFIC	6.4415566658677	6.52236959366245	6.61948641842153	0	6.75660984347958	6.89827105884947	0	0	0
NFIL3	6.41242659913476	6.68368975378862	7.03933257437158	7.01798700261375	6.51839581988612	7.41589540455299	0	0	0
NFIX	0	0	0	0	0	0	0	0	9.12146178562805
NFKB1	5.23234689038975	5.66081057862116	0	0	5.69330171576523	6.23584930708855	0	7.22140343331632	0
NFKB2	0	0	0	0	0	0	6.74234497037279	0	0
NFKBID	5.32460110754177	0	0	0	0	6.32040901605127	7.16839686961478	0	0
NGDN	6.11306973342515	5.9688033904881	0	0	5.55405651408855	0	0	6.62517005049221	6.8069774311947
NGRN	5.85758821647544	5.87627600594894	0	0	5.33871689169728	0	7.19881743169291	0	5.46380508117905
NHLRC3	6.20515403144856	6.36659616146565	6.13031131528156	0	5.98224274618148	0	0	0	0
NINJ1	6.0156901846403	0	0	0	0	7.02236651976602	0	0	0
NIPA2	6.40872057294322	6.01358490849984	0	0	6.16505218828832	5.77029373226483	7.11220124274657	0	0
NISCH	6.31762821068196	6.0511090540815	6.74979456412689	0	5.98899469424985	6.7064144967916	0	0	0
NIT1	6.08917062215674	0	0	0	0	0	0	0	0
NIT2	6.54011617522024	6.74307223054884	6.1394947195109	0	7.05582778705601	0	0	0	5.28539924121786
NKG7	8.09528131780835	8.00868990175366	9.28738044739197	8.83585651632346	8.35991911031875	8.48006882506303	0	11.0613700131348	7.25638763844776
NKIRAS2	6.41465578260041	6.29073624003498	6.38571977936719	0	5.90311886966555	6.58019839883398	0	0	0
NLRC5	0	0	0	0	0	0	0	6.91367096343469	0
NLRP1	5.29084312920922	0	0	0	0	0	0	0	0
NLRP3	0	0	0	0	0	5.91787448555619	0	0	0
NME7	5.49605523971404	5.49955278605082	0	0	0	0	0	0	0
NMNAT3	0	0	0	0	0	0	0	0	6.03094974845923
NMRAL1	5.8611915192169	6.06543534651671	0	0	6.17232861636016	0	0	0	0
NNMT	6.30088789716405	6.87883917635028	0	0	7.36560243666622	0	0	0	5.84490959763945
NNT	5.8724500166321	5.76418735827952	0	0	6.10072755857671	0	0	0	0
NOA1	5.89058473798909	5.71136957907907	0	0	0	0	0	0	0
NOB1	6.94032501859076	6.66921935580705	0	0	5.84246409355777	0	0	0	5.07976778453472
NOC2L	6.40958988776407	6.58930961739891	5.98767863492396	0	6.34465394116919	5.83472970320747	6.7385579403847	0	6.06440817998123
NOLC1	5.74489343424069	6.42994896817589	0	0	6.73527746332925	0	0	0	6.52380145426413
NOM1	0	0	0	0	5.61567809372517	0	0	0	0
NOP2	0	0	0	0	0	0	0	0	5.85876077371262
NOTCH2	0	0	0	0	0	0	6.52836811258019	0	0
NPAT	0	0	0	0	0	0	0	0	6.31809316440097
NPDC1	6.86437798881821	5.73488287101191	0	0	5.68791897965293	0	0	0	0
NPHP3	5.35673334486396	0	0	0	0	0	0	0	0
NPIPB5	5.93100183754966	5.63692023565927	0	0	0	0	0	0	7.38331411525324
NPL	0	0	0	0	0	0	0	0	8.34939238740854
NPLOC4	5.42481972138136	5.53941996938117	0	0	5.69915273222512	0	0	0	7.02203960427699
NPRL3	0	0	0	0	0	0	0	0	7.32859742869878
NPTN	5.71629020509087	5.75804604941086	6.20598805861821	0	5.91548799642807	6.71603683952922	0	0	0
NPW	6.93312425510724	7.42258492338637	6.393255913731	7.72973477054956	7.73245433856637	0	0	0	6.32565921194516
NQO2	6.03724683264435	6.29356359583811	6.24299761523984	0	6.29434783881599	6.32015197382005	0	0	0
NR1H3	5.89936996106432	0	0	0	0	5.91014335946879	0	0	0
NR4A1	0	0	0	0	0	6.06774920671265	7.19471365358919	0	0
NRBF2	5.60735277138788	5.59942824392402	0	0	0	6.10847703936427	0	0	0
NRDE2	6.11447601825403	0	0	0	0	5.55185653646305	0	0	0
NREP	7.45698462486435	7.26272610067938	6.62742883760681	7.21754326965806	7.18969034231798	6.87012571276896	0	0	5.39117697093844
NRGN	0	0	0	0	6.1177780143324	0	0	0	0
NRM	0	0	0	0	5.62428882687517	0	0	0	0
NRROS	6.92671395334832	6.41725934766587	6.2548458720806	0	0	6.52272895566524	0	0	0
NSD2	5.68545365198046	5.5599531722043	0	0	6.6603255784718	0	0	0	6.96197482745347
NSF	5.4134841813457	0	0	0	0	0	0	0	0
NSFL1C	6.40698204929678	6.48297854206255	6.21046680881019	0	6.48221203044827	6.48222581006658	0	0	0
NSMCE3	5.35281838554926	0	0	0	0	0	0	7.17332719994143	0
NSMCE4A	5.2592329079771	0	0	0	6.09689533621062	0	0	0	5.59285257840331
NSRP1	6.69169190347511	6.225805141161	6.35461774989643	0	6.20424113905012	6.24379084043786	7.44578590089238	6.68076832510179	0
NSUN2	5.24804889463291	5.50542568885141	0	0	0	0	0	0	0
NSUN5	5.47268372012652	5.57578843421554	0	0	6.12511247765947	0	0	0	0
NSUN6	5.49564798739851	0	0	0	0	0	0	0	0
NT5C2	6.81540531756021	6.69000939956798	6.50476205063998	0	6.50068949950348	6.75460852196146	0	0	0
NT5C3A	6.49394154204046	6.3419579683788	6.12705978461021	0	6.52789128364996	6.2539797910724	7.45255037748729	0	6.35239642430595
NT5DC2	5.59159629281889	5.80863561066417	0	0	6.78570078740129	0	0	0	0
NT5M	0	0	0	0	0	0	0	0	5.22920001159966
NTHL1	6.63278040538835	6.16707795474032	0	0	5.93835426164102	0	0	0	0
NTNG2	5.61081371811802	6.70171332920193	7.22746429436809	7.43529955906316	6.56082909091087	0	0	0	0
NTPCR	6.58730564868009	6.8770721037529	6.68201337931621	6.6029116526713	6.87732382460317	0	0	0	6.89989832669755
NUB1	6.35592502784383	6.08105156838586	0	0	5.78837768822225	6.6147175731045	0	6.55918007495789	5.90842047112734
NUBP1	5.28699760887174	0	0	0	0	0	0	0	0
NUDCD1	5.18569163339959	0	0	0	5.31935120127423	0	0	0	0
NUDT16	6.36542180207536	5.68906044004321	0	0	0	6.55326540526492	0	0	0
NUDT16L1	6.74942192610809	6.65458225881502	6.40249964819102	0	6.34882529410358	6.58424802269375	0	6.80801778423723	0
NUDT22	6.55220256685522	6.1799812334061	5.94051943845231	0	6.06566250001293	5.79954699453437	0	6.8292348725188	0
NUDT3	6.576053398133	6.69113259812934	6.80709137026786	6.96693940378332	6.29283648691302	6.639397760447	0	0	0
NUDT8	0	0	0	0	5.80801777548188	0	0	0	0
